"","N_Accesion","gi","Title","Serotype","Genotype","Gene","Size_sequence","Country","Location","Year","Month","lat_country","lon_country","locationtype_country","formatted_country","lat_location","lon_location","locationtype_location","formatted_location","Comments"
"89","KT726358",992324577,"Dengue_virus_3_isolate_Cuba_547_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"90","KT726357",992324575,"Dengue_virus_3_isolate_Cuba_546_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"91","KT726356",992324573,"Dengue_virus_3_isolate_Cuba_523_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"92","KT726355",992324571,"Dengue_virus_3_isolate_Cuba_513_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"93","KT726354",992324569,"Dengue_virus_3_isolate_Cuba_504_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"94","KT726353",992324567,"Dengue_virus_3_isolate_Cuba_492_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"95","KT726352",992324565,"Dengue_virus_3_isolate_Cuba_463_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"96","KT726351",992324563,"Dengue_virus_3_isolate_Cuba_568_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"97","KT726350",992324561,"Dengue_virus_3_isolate_Cuba_26_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"98","KT726349",992324559,"Dengue_virus_3_isolate_Cuba_15_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"99","KT726348",992324557,"Dengue_virus_3_isolate_Cuba_21_2002_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2002,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2002"
"100","KT726347",992324555,"Dengue_virus_3_isolate_Cuba_17_2002_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2002,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2002"
"101","KT726346",992324553,"Dengue_virus_3_isolate_Cuba_16_2002_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2002,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2002"
"102","KT726345",992324551,"Dengue_virus_3_isolate_Cuba_11_2002_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2002,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2002"
"103","KT726344",992324549,"Dengue_virus_3_isolate_Cuba_580_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_spleen_2001"
"104","KT726343",992324547,"Dengue_virus_3_isolate_Cuba_557_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"105","KT726342",992324545,"Dengue_virus_3_isolate_Cuba_553_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"106","KT726341",992324543,"Dengue_virus_3_isolate_Cuba_167_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"107","KT726340",992324541,"Dengue_virus_3_isolate_Cuba_118_2001_complete_genome","DENV_3","III","Complete_Genome",10663,"Cuba",NA,2001,NA,21.521757,-77.781167,"APPROXIMATE","Cuba",NA,NA,NA,NA,"III_Cuba_serum_2001"
"108","AH012032",1015635111,"Dengue_virus_4_isolate_D4M44_1981DM_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Dominican Republic",NA,NA,NA,18.735693,-70.162651,"APPROXIMATE","Dominican Republic",NA,NA,NA,NA,"Dominica"
"109","AH012031",1015635110,"Dengue_virus_4_isolate_D4M20_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"110","AH012030",1015635109,"Dengue_virus_4_isolate_D4M7_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"111","AH012029",1015635108,"Dengue_virus_4_isolate_D4M16_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"112","AH012028",1015635107,"Dengue_virus_4_isolate_D4M3_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"113","AH012027",1015635106,"Dengue_virus_4_isolate_D4M15_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"114","AH012026",1015635105,"Dengue_virus_4_isolate_D4M5_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"115","AH012025",1015635104,"Dengue_virus_4_isolate_D4M21_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"116","AH012024",1015635103,"Dengue_virus_4_isolate_D4M12_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"117","AH012023",1015635102,"Dengue_virus_4_isolate_D4M9_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4313,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"118","AH012022",1015635101,"Dengue_virus_4_isolate_D4M4_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4313,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"119","AH012021",1015635100,"Dengue_virus_4_isolate_D4M10_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"120","AH012020",1015635099,"Dengue_virus_4_isolate_D4M13_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"121","AH012019",1015635098,"Dengue_virus_4_isolate_D4M24_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"122","AH012018",1015635097,"Dengue_virus_4_isolate_D4111_1995MX_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Mexico",NA,NA,NA,23.634501,-102.552784,"APPROXIMATE","Mexico",NA,NA,NA,NA,"Mexico"
"123","AH012017",1015635096,"Dengue_virus_4_isolate_D4110_1993ES_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"El Salvador",NA,NA,NA,13.794185,-88.89653,"APPROXIMATE","El Salvador",NA,NA,NA,NA,"El_Salvador"
"124","AH012016",1015635095,"Dengue_virus_4_isolate_D4M25_1982_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"125","AH012015",1015635094,"Dengue_virus_4_isolate_D4109_1994EC_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Ecuador",NA,NA,NA,-1.831239,-78.183406,"APPROXIMATE","Ecuador",NA,NA,NA,NA,"Ecuador"
"126","AH012014",1015635093,"Dengue_virus_4_isolate_D488_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"127","AH012013",1015635092,"Dengue_virus_4_isolate_D49_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"128","AH012012",1015635091,"Dengue_virus_4_isolate_D4M42_1986_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"129","AH012011",1015635090,"Dengue_virus_4_isolate_D4117_1986_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4315,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"130","AH012010",1015635089,"Dengue_virus_4_isolate_D4116_1986_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"131","AH012009",1015635088,"Dengue_virus_4_isolate_D473_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"132","AH012008",1015635087,"Dengue_virus_4_isolate_D465_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"133","AH012007",1015635086,"Dengue_virus_4_isolate_D464_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"134","AH012006",1015635085,"Dengue_virus_4_isolate_D463_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"135","AH012005",1015635084,"Dengue_virus_4_isolate_D469_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"136","AH012004",1015635083,"Dengue_virus_4_isolate_D466_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"137","AH012003",1015635082,"Dengue_virus_4_isolate_D460_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"138","AH012002",1015635081,"Dengue_virus_4_isolate_D48_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"139","AH012001",1015635080,"Dengue_virus_4_isolate_D467_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"140","AH012000",1015635079,"Dengue_virus_4_isolate_D45_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"141","AH011999",1015635078,"Dengue_virus_4_isolate_D41_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"142","AH011998",1015635077,"Dengue_virus_4_isolate_D4115_1986_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"143","AH011997",1015635076,"Dengue_virus_4_isolate_D462_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"144","AH011996",1015635075,"Dengue_virus_4_isolate_D472_1987_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"145","AH011995",1015635074,"Dengue_virus_4_isolate_D441_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"146","AH011994",1015635073,"Dengue_virus_4_isolate_D435_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"147","AH011993",1015635072,"Dengue_virus_4_isolate_D434_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"148","AH011992",1015635071,"Dengue_virus_4_isolate_D429_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"149","AH011991",1015635070,"Dengue_virus_4_isolate_D428_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"150","AH011990",1015635069,"Dengue_virus_4_isolate_D426_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"151","AH011989",1015635068,"Dengue_virus_4_isolate_D424_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"152","AH011988",1015635067,"Dengue_virus_4_isolate_D442_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"153","AH011987",1015635066,"Dengue_virus_4_isolate_D432_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"154","AH011986",1015635065,"Dengue_virus_4_isolate_D431_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"155","AH011985",1015635064,"Dengue_virus_4_isolate_D427_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"156","AH011984",1015635063,"Dengue_virus_4_isolate_D430_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"157","AH011983",1015635062,"Dengue_virus_4_isolate_D425_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"158","AH011982",1015635061,"Dengue_virus_4_isolate_D437_1992_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"159","AH011981",1015635060,"Dengue_virus_4_isolate_D479_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"160","AH011980",1015635059,"Dengue_virus_4_isolate_D487_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4315,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"161","AH011979",1015635058,"Dengue_virus_4_isolate_D481_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"162","AH011978",1015635057,"Dengue_virus_4_isolate_D483_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"163","AH011977",1015635056,"Dengue_virus_4_isolate_D482_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4313,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
"164","AH011976",1015635055,"Dengue_virus_4_isolate_D476_1994_polyprotein_precursor_nonstructural_protein_NS2A_nonstructural_protein_NS4B_and_polyprotein_precursor_genes_partial_cds","DENV_4",NA,"NS2A_NS4B",4314,"Puerto Rico",NA,NA,NA,18.220833,-66.590149,"APPROXIMATE","Puerto Rico",NA,NA,NA,NA,"Puerto_Rico"
